year,month,day,prectotcorr,ps,t2m,t2m_max,t2m_min,rh2m,ws2m,wd2m,allsky_sfc_sw_dwn
2000,1,1,0.0,99.2,24.88,29.39,20.76,64.63,1.51,157.5,19.18
2000,1,2,0.0,99.23,24.72,29.69,20.63,62.27,1.17,81.2,20.32
2000,1,3,0.0,99.13,24.78,29.97,19.8,64.78,1.81,118.2,20.38
2000,1,4,0.0,99.1,25.4,30.14,20.71,65.59,1.32,108.8,19.58
2000,1,5,0.0,99.06,25.87,30.83,21.42,65.16,1.7,110.2,18.89
2000,1,6,0.0,99.05,26.05,31.35,21.53,67.96,1.65,76.6,20.6
2000,1,7,0.0,99.08,26.05,31.29,22.32,63.67,1.9,68.6,21.03
2000,1,8,0.0,99.05,25.87,31.2,21.41,66.67,1.89,61.8,20.53
2000,1,9,0.0,99.07,26.46,31.76,21.9,66.43,1.69,112.1,20.93
2000,1,10,0.01,99.03,26.88,31.23,23.15,72.05,1.21,247.8,20.83
2000,1,11,0.6,99.05,26.7,30.93,24.27,76.96,1.63,230.2,15.4
2000,1,12,2.84,99.13,25.89,28.88,23.92,71.43,1.27,320.2,9.26
2000,1,13,1.35,99.11,26.65,31.04,23.17,73.18,1.45,308.1,20.58
2000,1,14,0.4,99.05,26.98,31.23,23.83,75.56,1.65,286.7,18.92
2000,1,15,0.14,99.11,26.87,30.84,24.19,74.42,2.09,324.2,17.17
2000,1,16,0.03,99.09,27.4,32.42,23.3,67.91,1.5,317.0,20.86
2000,1,17,0.06,99.27,26.95,32.85,22.42,60.5,0.84,128.7,20.81
2000,1,18,0.0,99.37,26.39,32.44,20.93,55.26,1.27,93.3,21.87
2000,1,19,0.0,99.34,26.28,32.82,20.32,56.28,1.38,51.4,22.79
2000,1,20,0.0,99.24,25.95,32.42,20.02,59.64,1.69,273.4,22.81
2000,1,21,0.0,99.28,26.59,32.09,22.33,66.78,1.42,307.8,22.23
2000,1,22,0.0,99.3,26.38,32.59,21.11,62.08,1.76,325.6,20.92
2000,1,23,0.0,99.29,26.19,31.49,21.9,66.18,1.58,304.5,20.26
2000,1,24,0.0,99.3,25.97,31.42,21.42,65.78,1.63,309.5,22.05
2000,1,25,0.0,99.37,26.23,31.88,21.71,63.66,1.53,244.7,21.83
2000,1,26,0.0,99.38,25.72,31.2,21.05,61.94,1.48,338.3,21.27
2000,1,27,0.0,99.33,25.48,31.62,20.16,56.21,2.0,118.4,23.06
2000,1,28,0.0,99.29,26.23,32.42,21.05,56.53,1.24,62.5,23.1
2000,1,29,0.0,99.36,26.68,32.88,21.66,54.32,1.98,69.7,23.07
2000,1,30,0.0,99.41,26.52,33.25,20.44,55.09,1.53,53.3,23.16
2000,1,31,0.0,99.4,26.24,32.6,20.67,57.76,1.53,289.1,23.13
2000,2,1,0.01,99.29,25.77,31.53,20.41,62.14,1.91,231.4,21.85
2000,2,2,0.02,99.3,26.07,31.23,21.91,65.84,1.67,306.2,19.92
2000,2,3,0.0,99.36,26.44,32.97,21.28,61.37,2.07,337.8,19.15
2000,2,4,0.01,99.27,26.91,32.4,22.36,65.18,2.01,307.3,20.3
2000,2,5,0.0,99.18,27.05,32.22,23.17,69.0,2.58,323.6,21.69
2000,2,6,0.0,99.19,26.25,31.0,23.09,68.62,2.92,328.5,21.93
2000,2,7,0.11,99.17,25.29,30.5,21.38,68.58,2.45,322.0,21.9
2000,2,8,0.0,99.12,25.15,31.02,20.78,66.43,2.23,317.6,21.93
2000,2,9,0.01,99.22,25.56,30.46,22.01,67.5,1.96,301.7,22.04
2000,2,10,0.0,99.24,25.97,31.39,21.92,67.09,2.0,295.0,22.22
2000,2,11,0.0,99.26,25.81,29.84,22.93,70.61,2.01,287.6,20.2
2000,2,12,0.0,99.19,25.83,30.35,22.68,69.69,2.21,302.6,19.49
2000,2,13,0.01,99.07,26.25,31.28,22.54,68.01,2.23,312.2,21.68
2000,2,14,0.0,99.05,27.14,32.7,22.76,65.64,2.28,318.1,21.94
2000,2,15,0.0,99.11,27.55,33.51,22.99,57.82,1.76,255.4,22.89
2000,2,16,0.03,99.19,27.54,33.58,22.69,56.98,1.63,311.1,22.17
2000,2,17,0.0,99.04,27.63,33.72,22.6,57.44,2.13,319.5,22.15
2000,2,18,0.0,99.04,27.13,32.71,22.68,57.94,2.42,319.5,23.52
2000,2,19,0.0,99.06,26.33,31.84,22.41,63.15,2.24,313.5,22.32
2000,2,20,0.0,99.06,25.09,30.15,21.19,65.38,2.19,305.4,22.02
2000,2,21,0.0,99.09,24.92,29.98,21.17,62.73,2.0,312.1,23.13
2000,2,22,0.0,99.11,25.3,30.82,20.38,59.05,2.33,316.1,24.61
2000,2,23,0.01,99.09,26.43,31.34,22.5,63.1,2.62,313.4,21.79
2000,2,24,2.12,99.19,26.5,30.27,23.61,67.03,2.76,312.1,22.75
2000,2,25,1.2,99.15,25.93,29.46,23.53,69.34,2.68,313.2,19.6
2000,2,26,1.0,98.97,26.04,30.31,22.92,71.43,2.62,306.7,15.67
2000,2,27,1.68,98.9,26.94,30.62,23.93,72.9,1.14,318.6,18.72
2000,2,28,0.68,99.07,28.41,33.83,24.66,66.02,1.41,209.1,22.86
2000,2,29,0.32,99.12,29.2,34.98,25.17,59.38,1.29,261.8,24.95
2000,3,1,0.04,99.1,28.83,34.54,25.02,57.23,1.45,246.3,24.86
2000,3,2,0.0,99.15,28.02,34.64,22.32,51.31,1.48,302.7,25.38
2000,3,3,0.0,99.17,28.07,34.77,22.09,53.04,2.09,316.1,24.68
2000,3,4,0.0,99.17,27.99,34.66,22.56,54.24,2.14,314.1,24.69
2000,3,5,0.0,99.08,28.15,34.53,23.18,56.21,2.7,321.7,24.96
2000,3,6,0.0,99.1,27.08,32.22,22.78,62.17,2.59,313.0,24.44
2000,3,7,0.0,99.16,27.05,32.46,22.89,63.44,2.87,322.0,23.43
2000,3,8,0.0,99.17,27.27,32.79,23.01,65.71,2.9,320.5,23.3
2000,3,9,0.0,99.08,27.98,33.82,23.54,63.66,2.68,314.5,23.28
2000,3,10,0.0,99.07,28.14,34.15,23.34,59.06,2.7,316.3,24.62
2000,3,11,0.0,99.12,28.11,34.05,23.21,61.05,2.31,308.7,23.96
2000,3,12,0.0,99.04,28.3,34.56,24.01,62.35,2.22,298.0,24.12
2000,3,13,0.0,99.02,27.78,32.93,23.95,62.67,2.51,312.4,25.39
2000,3,14,0.0,99.06,28.36,34.78,23.45,59.7,2.8,320.3,25.2
2000,3,15,0.0,99.11,28.74,35.35,23.68,52.91,2.93,324.6,25.41
2000,3,16,0.0,99.02,28.23,34.93,22.88,52.03,3.21,321.2,26.33
2000,3,17,0.0,98.97,27.63,33.37,23.03,60.54,2.58,310.6,26.33
2000,3,18,0.0,98.99,28.14,34.37,23.24,61.51,2.44,313.3,25.75
2000,3,19,0.0,99.07,27.99,33.99,23.77,65.72,2.16,300.8,24.71
2000,3,20,0.0,99.01,27.87,33.2,24.17,67.91,1.69,271.8,23.77
2000,3,21,0.01,99.1,28.43,33.83,25.1,61.18,1.72,262.0,22.88
2000,3,22,0.01,99.08,28.75,34.5,24.3,56.84,1.71,289.5,23.76
2000,3,23,0.0,99.06,28.57,34.38,24.02,57.98,1.81,278.1,24.05
2000,3,24,0.0,99.0,29.79,36.59,24.62,57.79,1.65,271.2,25.43
2000,3,25,0.07,99.09,29.41,35.74,25.33,62.18,1.96,251.0,25.15
2000,3,26,0.04,99.09,29.33,35.79,24.44,59.33,2.09,277.1,25.0
2000,3,27,0.03,99.05,29.58,35.83,25.13,60.33,1.98,279.9,23.18
2000,3,28,0.03,99.03,29.56,35.21,25.31,60.7,1.81,289.4,22.97
2000,3,29,0.02,99.02,29.64,34.95,25.79,59.57,1.83,274.9,23.34
2000,3,30,0.0,99.0,29.32,34.91,25.06,63.75,1.91,284.0,23.9
2000,3,31,0.0,98.91,29.19,34.66,25.59,65.47,1.93,280.8,24.36
2000,4,1,0.13,98.83,28.62,34.18,25.0,68.58,1.79,247.6,22.5
2000,4,2,0.6,98.87,28.38,32.71,25.75,72.15,2.03,221.4,21.71
2000,4,3,0.77,98.9,28.59,33.13,25.73,72.11,1.82,220.2,23.27
2000,4,4,0.79,98.96,27.99,31.84,26.03,76.59,1.69,235.5,23.39
2000,4,5,1.25,98.92,27.58,30.9,25.35,78.2,1.56,280.3,24.84
2000,4,6,5.89,98.89,28.01,31.83,25.42,76.0,2.44,296.6,23.21
2000,4,7,2.35,99.08,28.28,32.98,25.69,74.28,1.86,273.0,16.39
2000,4,8,0.21,99.16,28.81,34.13,25.45,68.88,2.01,289.3,22.36
2000,4,9,0.02,99.08,28.53,33.17,25.52,68.88,2.12,296.0,25.86
2000,4,10,0.31,98.97,28.94,33.61,25.57,69.92,2.08,292.2,23.3
2000,4,11,1.11,98.84,28.88,33.74,25.92,72.59,1.78,294.7,24.02
2000,4,12,0.13,98.91,28.2,31.69,25.98,73.9,1.61,277.9,23.05
2000,4,13,0.02,98.92,27.92,31.15,25.67,67.78,1.54,227.5,24.01
2000,4,14,0.2,98.84,28.62,33.08,25.67,66.81,2.15,284.3,24.48
2000,4,15,0.36,98.91,28.78,33.51,25.39,66.7,2.38,290.1,24.53
2000,4,16,0.22,98.94,29.31,34.26,25.7,65.89,2.5,299.6,25.05
2000,4,17,0.47,98.9,29.03,33.28,26.06,70.04,2.4,297.3,22.29
2000,4,18,0.59,98.93,28.95,32.88,26.3,70.84,1.93,299.3,23.64
2000,4,19,0.47,98.97,29.68,34.77,26.06,67.41,2.13,298.5,25.29
2000,4,20,0.17,98.97,29.04,33.27,26.1,70.16,1.43,267.6,24.81
2000,4,21,0.32,99.0,28.05,30.41,26.41,73.98,1.89,297.5,22.01
2000,4,22,0.1,99.02,28.45,32.16,25.52,67.32,2.17,307.0,25.38
2000,4,23,0.07,98.96,28.61,33.13,25.46,70.1,2.48,301.3,23.32
2000,4,24,0.24,99.06,27.9,29.93,26.51,76.79,2.01,280.5,20.84
2000,4,25,0.08,98.95,28.31,31.52,26.33,74.08,2.61,301.9,26.32
2000,4,26,0.02,98.88,29.11,34.17,25.63,67.61,3.19,308.9,23.18
2000,4,27,0.63,98.83,29.22,34.02,25.98,67.96,3.07,307.2,22.71
2000,4,28,0.14,98.89,29.12,33.47,26.22,69.3,2.74,299.2,22.41
2000,4,29,0.05,98.99,28.96,33.3,26.08,69.34,2.44,298.1,23.11
2000,4,30,0.01,98.97,29.33,35.16,25.44,66.83,2.42,300.1,25.03
2000,5,1,0.14,98.98,29.11,33.05,26.37,69.52,2.01,284.4,25.29
2000,5,2,0.36,99.01,28.78,32.93,26.02,68.19,1.81,271.8,22.06
2000,5,3,1.17,99.13,28.25,31.87,26.01,70.7,1.85,282.4,18.6
2000,5,4,0.38,99.04,28.59,33.2,25.3,66.54,1.93,293.0,21.91
2000,5,5,0.39,99.0,28.77,33.18,25.75,68.56,2.06,287.5,24.28
2000,5,6,0.14,99.04,28.82,32.64,26.0,67.08,1.67,265.5,22.4
2000,5,7,1.88,99.1,27.89,30.83,25.73,72.07,1.41,241.6,24.65
2000,5,8,0.67,99.06,27.84,31.17,25.28,72.17,1.42,257.9,25.84
2000,5,9,0.26,98.99,28.88,33.12,25.51,68.29,1.63,288.8,24.68
2000,5,10,0.23,98.96,28.73,32.06,26.31,71.4,1.96,303.6,24.15
2000,5,11,0.03,98.97,28.99,32.7,26.44,69.37,1.9,293.4,23.45
2000,5,12,0.02,99.02,28.99,32.87,25.89,67.56,2.0,288.0,24.86
2000,5,13,0.0,99.08,29.09,33.19,25.9,64.93,1.97,287.7,25.4
2000,5,14,0.0,99.07,29.23,33.49,26.0,66.46,2.39,288.7,24.16
2000,5,15,1.41,99.11,28.57,32.01,26.13,71.17,2.12,280.4,21.94
2000,5,16,15.36,99.19,26.57,28.63,25.22,81.34,2.0,262.2,7.66
2000,5,17,14.02,99.15,26.25,28.39,24.69,84.34,2.34,211.1,9.38
2000,5,18,1.68,99.0,27.74,30.06,26.07,77.72,2.93,246.1,19.27
2000,5,19,16.93,98.96,27.74,30.26,25.96,77.49,3.31,260.7,12.93
2000,5,20,19.24,98.97,27.58,30.46,25.65,78.4,2.94,272.1,23.55
2000,5,21,4.54,98.95,27.5,30.09,25.57,80.0,2.68,272.6,22.55
2000,5,22,0.09,98.92,28.08,31.01,25.83,76.48,2.4,279.8,25.32
2000,5,23,0.33,98.85,28.04,30.78,26.01,78.43,2.54,272.6,23.35
2000,5,24,0.5,98.83,28.01,30.31,26.36,79.17,1.96,265.6,22.49
2000,5,25,4.48,98.84,27.81,30.64,25.72,80.78,2.11,270.3,16.59
2000,5,26,44.5,98.73,26.59,28.7,25.25,87.35,2.49,265.7,7.53
2000,5,27,27.63,98.8,25.85,27.29,24.48,87.55,2.86,271.7,8.5
2000,5,28,25.99,98.9,25.61,26.96,24.29,86.63,2.8,246.1,16.97
2000,5,29,5.12,99.05,26.07,28.29,24.44,81.78,1.92,239.3,22.68
2000,5,30,2.87,99.04,26.23,28.22,24.27,84.76,1.87,267.2,22.34
2000,5,31,7.19,98.95,26.81,29.0,25.35,83.41,2.76,291.7,21.26
2000,6,1,19.75,98.79,25.99,27.21,24.87,88.83,3.09,284.4,8.56
2000,6,2,18.29,98.75,25.6,27.84,23.56,86.3,3.36,274.3,7.19
2000,6,3,22.42,98.65,26.06,27.91,24.98,87.18,3.21,285.0,6.65
2000,6,4,66.19,98.55,26.0,27.54,24.71,89.34,3.15,267.7,6.05
2000,6,5,38.85,98.37,26.09,27.51,25.04,88.37,4.09,255.5,11.81
2000,6,6,62.94,98.21,26.32,27.45,25.49,89.94,5.14,226.9,3.09
2000,6,7,45.67,98.54,26.09,27.38,25.13,88.64,4.94,241.5,11.52
2000,6,8,26.91,98.81,26.32,27.86,25.21,85.89,3.75,256.2,21.48
2000,6,9,73.19,98.93,25.59,27.48,24.19,86.98,3.48,259.0,15.65
2000,6,10,77.16,98.98,25.18,26.67,23.98,88.87,3.18,242.7,14.25
2000,6,11,47.86,99.08,24.04,24.99,23.26,88.35,3.85,252.4,8.95
2000,6,12,43.51,99.18,24.41,25.91,23.32,86.03,3.62,257.4,8.6
2000,6,13,21.01,99.18,25.08,26.61,23.33,89.06,2.78,255.6,16.9
2000,6,14,13.24,99.21,25.35,26.93,24.38,90.86,2.56,258.2,20.47
2000,6,15,9.84,99.09,25.87,27.62,24.59,88.91,2.85,286.7,21.35
2000,6,16,5.58,99.01,26.08,27.96,24.83,87.05,3.17,289.9,21.32
2000,6,17,3.17,99.01,26.02,27.9,24.89,85.71,3.49,282.6,21.84
2000,6,18,3.79,98.85,26.15,27.76,24.77,86.78,3.57,270.9,14.43
2000,6,19,40.01,98.74,26.02,27.38,25.14,89.05,3.76,272.3,8.83
2000,6,20,8.63,98.74,25.83,27.27,25.01,89.43,3.65,278.1,13.86
2000,6,21,5.48,98.86,25.71,26.99,24.79,90.17,3.0,288.8,14.4
2000,6,22,14.97,98.96,25.7,26.87,24.91,91.39,2.15,275.4,18.23
2000,6,23,9.19,99.01,25.87,27.28,24.88,89.76,1.83,261.1,15.95
2000,6,24,0.52,98.98,25.69,27.32,24.5,88.27,2.02,278.8,24.28
2000,6,25,7.38,98.95,25.75,27.57,24.24,86.99,2.3,295.5,22.45
2000,6,26,24.22,99.02,24.66,25.79,23.98,88.96,2.09,284.3,18.03
2000,6,27,43.72,99.0,25.14,27.14,23.5,86.52,2.83,263.3,12.2
2000,6,28,57.88,98.93,25.11,26.6,23.52,89.49,4.02,256.2,3.41
2000,6,29,45.35,98.72,25.23,26.05,24.42,89.43,3.99,271.6,4.95
2000,6,30,96.24,98.6,25.75,26.54,25.34,91.44,4.0,270.2,4.52
2000,7,1,18.92,98.69,25.89,27.3,24.96,87.58,3.29,257.7,22.55
2000,7,2,9.23,98.77,25.75,27.29,24.55,86.7,3.01,272.7,21.09
2000,7,3,24.12,98.76,25.23,26.79,24.03,89.7,2.93,286.8,14.09
2000,7,4,39.2,98.71,24.87,26.06,23.74,92.03,3.54,284.9,10.17
2000,7,5,47.89,98.77,25.16,26.3,24.49,91.04,4.11,293.8,10.0
2000,7,6,11.58,98.75,25.32,26.25,24.59,91.72,4.32,281.5,8.66
2000,7,7,82.64,98.73,24.61,25.51,24.11,91.93,4.36,281.3,7.07
2000,7,8,39.56,98.77,24.93,25.94,23.99,90.92,3.47,270.0,7.09
2000,7,9,63.23,98.78,24.38,25.52,23.32,91.56,3.39,253.6,13.46
2000,7,10,64.04,98.78,24.67,25.93,23.39,90.66,3.25,240.3,10.8
2000,7,11,27.06,98.72,25.2,25.95,24.55,93.88,3.32,253.0,14.95
2000,7,12,14.02,98.77,25.15,25.81,24.65,93.09,3.46,254.7,12.64
2000,7,13,8.02,98.86,25.19,26.3,24.5,92.0,3.45,245.5,18.83
2000,7,14,15.12,98.99,25.15,26.24,24.31,92.07,2.84,258.5,14.57
2000,7,15,7.75,98.94,25.04,26.56,24.09,91.29,2.44,269.4,23.93
2000,7,16,7.59,98.95,25.16,27.1,23.64,88.48,2.64,277.7,20.63
2000,7,17,8.49,98.97,25.2,27.17,23.45,90.48,2.46,270.3,21.56
2000,7,18,9.57,98.94,25.15,26.7,24.11,90.78,2.48,247.5,18.64
2000,7,19,6.52,98.85,25.43,26.91,24.28,89.29,2.53,275.9,20.3
2000,7,20,6.59,98.91,25.77,27.75,24.49,86.72,2.85,285.9,23.77
2000,7,21,1.56,98.99,25.56,27.85,23.97,85.32,2.4,288.3,24.76
2000,7,22,0.92,99.12,25.53,27.98,23.84,84.7,2.33,303.1,22.85
2000,7,23,0.96,99.04,25.55,28.11,23.63,83.96,2.57,317.0,24.2
2000,7,24,0.04,98.98,25.67,28.38,23.69,83.81,2.67,307.2,23.73
2000,7,25,1.18,99.07,25.51,28.02,23.56,85.28,2.3,304.1,19.23
2000,7,26,2.31,99.08,25.23,27.73,23.6,86.35,1.96,289.6,21.29
2000,7,27,6.94,98.93,25.16,27.09,23.71,87.73,2.63,286.2,19.45
2000,7,28,7.32,98.85,25.45,27.64,23.88,85.48,3.03,288.9,17.43
2000,7,29,3.28,98.89,25.61,27.83,23.98,85.43,2.63,290.9,22.59
2000,7,30,4.52,99.0,25.45,27.46,24.1,86.88,2.32,302.0,21.96
2000,7,31,3.91,98.94,25.73,28.35,23.79,84.59,2.42,311.8,24.18
2000,8,1,6.35,98.87,25.63,28.08,23.88,85.16,2.22,310.2,22.91
2000,8,2,1.59,98.91,25.63,28.11,23.71,86.01,2.39,317.1,23.1
2000,8,3,30.99,98.89,26.01,28.5,24.1,86.68,3.26,318.1,20.0
2000,8,4,25.69,98.86,26.1,28.54,24.62,87.75,3.63,315.8,19.04
2000,8,5,6.35,98.81,26.46,29.22,24.51,87.39,2.83,313.7,18.36
2000,8,6,28.09,98.71,25.37,26.32,24.33,92.26,2.22,290.6,15.87
2000,8,7,22.23,98.75,25.01,26.48,24.26,91.88,3.4,265.4,15.88
2000,8,8,13.6,99.05,24.58,26.49,23.38,86.64,3.24,272.7,14.3
2000,8,9,5.88,98.92,24.73,26.41,23.48,88.45,3.28,290.9,9.18
2000,8,10,6.85,98.72,25.42,27.43,23.4,87.15,3.96,281.6,8.66
2000,8,11,2.24,98.74,25.32,26.92,24.02,88.63,3.4,272.9,18.65
2000,8,12,0.84,98.95,25.12,27.15,23.79,89.14,2.22,267.5,18.66
2000,8,13,2.74,99.16,25.07,27.47,23.49,90.35,1.82,289.8,23.5
2000,8,14,3.19,99.1,25.18,27.25,23.74,91.45,2.18,299.9,18.47
2000,8,15,5.97,99.08,24.95,26.4,23.65,91.49,2.32,279.4,18.83
2000,8,16,2.62,99.14,24.76,26.83,23.24,88.48,1.9,255.0,22.66
2000,8,17,3.31,99.06,24.71,26.6,23.38,88.5,2.43,275.2,13.9
2000,8,18,1.06,98.99,25.59,27.53,24.13,88.03,3.04,285.7,13.04
2000,8,19,12.38,99.1,24.78,26.11,23.92,87.37,2.77,274.7,11.53
2000,8,20,17.28,99.05,24.99,26.67,23.68,88.36,3.25,270.5,12.78
2000,8,21,11.09,98.86,25.31,26.39,24.51,89.79,4.55,281.0,10.32
2000,8,22,8.53,98.75,25.47,27.08,24.44,88.11,4.64,283.6,10.71
2000,8,23,41.47,98.74,25.08,25.88,24.47,90.69,4.77,272.5,10.39
2000,8,24,105.78,98.67,24.8,26.11,23.91,88.54,4.87,269.6,8.22
2000,8,25,69.43,98.6,25.25,26.34,24.05,90.8,4.76,260.0,10.62
2000,8,26,21.14,98.92,25.27,26.72,24.25,90.0,3.71,252.2,10.7
2000,8,27,21.35,99.05,24.84,26.36,23.86,90.98,2.9,258.0,19.22
2000,8,28,26.25,99.03,24.8,25.91,24.07,92.67,3.19,267.6,12.54
2000,8,29,8.29,99.03,24.92,26.69,23.91,90.12,2.83,267.4,17.25
2000,8,30,7.09,99.09,24.98,26.74,23.75,88.69,2.53,264.9,19.6
2000,8,31,5.94,99.09,25.24,27.09,23.76,88.64,2.25,263.5,21.5
2000,9,1,2.17,99.09,25.47,27.2,24.24,88.58,2.31,266.9,22.13
2000,9,2,2.1,99.01,25.6,27.68,24.26,89.22,2.74,276.8,22.6
2000,9,3,3.7,98.99,25.26,27.09,23.61,89.32,2.86,288.8,20.58
2000,9,4,4.91,99.12,25.1,27.55,23.21,88.97,2.21,291.0,12.14
2000,9,5,1.73,99.1,25.16,27.31,23.54,89.3,1.92,282.8,16.64
2000,9,6,0.71,98.97,25.33,27.81,23.79,87.39,1.59,291.3,20.15
2000,9,7,0.63,99.0,25.36,27.75,23.57,87.43,1.51,302.1,20.83
2000,9,8,0.29,99.16,25.68,28.21,23.73,84.87,1.54,301.3,25.27
2000,9,9,0.03,99.21,25.93,28.67,23.98,84.86,1.99,303.6,23.45
2000,9,10,4.4,99.16,25.41,27.81,23.69,87.64,2.34,303.3,23.23
2000,9,11,3.11,99.04,25.36,27.81,23.54,86.73,2.71,314.4,17.22
2000,9,12,0.32,99.01,25.37,28.07,23.21,85.67,2.65,314.6,22.95
2000,9,13,4.71,98.95,25.73,28.66,23.68,87.37,2.88,313.4,23.47
2000,9,14,2.19,98.92,25.71,28.31,24.2,89.14,2.4,309.1,20.42
2000,9,15,1.35,98.87,25.44,27.33,24.3,90.73,2.33,314.8,22.0
2000,9,16,1.52,98.94,25.72,28.33,23.89,87.7,2.22,315.1,19.56
2000,9,17,1.01,98.99,25.47,27.87,23.93,89.35,2.59,313.0,16.91
2000,9,18,1.41,98.87,25.43,27.54,24.31,90.56,3.02,318.8,17.37
2000,9,19,2.02,98.82,25.54,28.15,23.83,89.71,2.64,314.8,20.02
2000,9,20,3.34,98.85,25.98,29.4,23.84,85.33,1.9,314.3,19.79
2000,9,21,3.49,98.77,26.0,28.72,24.31,89.68,2.31,291.1,20.16
2000,9,22,8.02,98.83,25.63,27.37,24.53,92.56,1.71,270.5,21.13
2000,9,23,7.39,98.85,26.11,29.08,24.56,88.54,1.44,215.7,22.24
2000,9,24,9.64,98.87,26.47,29.62,23.69,84.57,1.12,209.8,22.78
2000,9,25,15.13,98.87,26.18,29.41,23.7,85.22,1.26,271.8,21.27
2000,9,26,9.19,98.83,26.13,28.64,24.83,89.16,1.56,263.3,20.41
2000,9,27,5.79,98.86,25.8,27.23,24.32,90.11,1.64,169.3,10.98
2000,9,28,2.48,98.91,25.84,28.13,24.75,89.32,3.0,167.3,12.9
2000,9,29,2.13,98.98,25.73,28.0,24.35,88.46,2.26,188.2,14.65
2000,9,30,5.52,98.99,25.04,26.03,23.96,92.96,2.0,232.0,17.28
2000,10,1,48.47,98.99,24.68,26.1,23.3,93.74,2.47,244.3,18.52
2000,10,2,8.41,99.1,24.31,26.69,22.98,89.28,2.21,219.8,10.74
2000,10,3,12.28,99.1,24.54,26.5,23.39,88.93,2.12,223.8,9.34
2000,10,4,2.21,99.03,24.75,26.72,23.19,88.92,3.11,178.1,18.14
2000,10,5,5.87,99.11,25.1,27.57,23.35,87.85,1.9,174.3,21.89
2000,10,6,10.18,99.14,25.14,27.35,23.63,89.26,1.76,190.5,21.9
2000,10,7,3.22,99.1,25.19,27.53,23.67,89.22,1.61,215.4,18.21
2000,10,8,11.63,99.06,25.2,27.19,23.84,89.32,1.77,229.4,21.9
2000,10,9,10.64,98.99,24.88,25.54,24.08,89.13,1.05,267.6,12.06
2000,10,10,0.78,99.07,25.18,27.11,23.65,87.75,1.41,192.5,15.55
2000,10,11,1.21,99.16,25.78,28.11,23.78,84.83,1.63,202.0,22.21
2000,10,12,2.32,99.18,26.01,28.16,24.43,84.41,1.4,223.9,22.96
2000,10,13,5.71,99.09,25.59,27.52,24.25,86.2,1.8,265.9,13.78
2000,10,14,0.95,99.02,25.93,28.47,24.16,83.56,1.36,272.7,23.83
2000,10,15,5.31,99.0,26.41,29.02,24.61,86.97,1.98,312.2,21.38
2000,10,16,10.23,99.01,26.25,29.02,24.15,86.8,1.5,299.1,19.13
2000,10,17,6.11,98.93,26.34,29.16,24.17,85.66,1.09,267.4,16.72
2000,10,18,2.89,98.84,26.2,28.41,24.95,84.36,1.36,262.4,17.07
2000,10,19,3.17,98.9,25.72,27.56,24.44,86.41,1.78,283.6,21.41
2000,10,20,3.82,99.03,25.08,27.27,23.85,85.04,1.49,285.1,10.85
2000,10,21,4.55,99.07,24.81,26.0,24.13,90.72,2.33,216.1,15.49
2000,10,22,8.41,98.98,25.51,27.11,24.14,91.97,3.08,240.4,11.92
2000,10,23,13.2,98.97,25.31,27.84,23.51,85.92,1.18,254.5,20.47
2000,10,24,1.88,99.04,25.86,29.7,22.97,80.58,0.68,317.2,21.57
2000,10,25,0.1,99.18,24.77,29.9,19.46,77.91,1.04,57.7,23.11
2000,10,26,0.04,99.17,25.2,29.41,20.79,77.5,1.06,290.7,22.53
2000,10,27,0.12,99.11,26.07,29.25,23.43,81.69,1.26,286.7,21.74
2000,10,28,0.04,99.23,26.3,29.33,24.14,80.08,1.01,244.1,13.46
2000,10,29,0.02,99.27,26.09,29.29,23.36,81.4,1.19,301.4,20.02
2000,10,30,0.0,99.22,25.69,29.54,22.66,81.2,1.57,329.8,21.98
2000,10,31,0.0,99.09,25.49,29.04,22.6,80.86,1.54,328.0,21.26
2000,11,1,0.04,99.04,25.82,29.56,22.29,72.77,0.9,67.3,21.1
2000,11,2,0.25,99.08,25.87,28.83,22.58,75.3,1.43,146.7,19.76
2000,11,3,0.27,99.24,26.47,29.52,23.51,76.28,1.07,214.8,21.16
2000,11,4,0.23,99.35,27.02,30.2,24.37,77.48,1.22,304.7,22.27
2000,11,5,0.56,99.22,27.15,30.42,24.36,78.51,1.21,4.1,18.06
2000,11,6,1.87,99.03,26.51,29.05,24.27,80.17,0.76,18.6,21.68
2000,11,7,0.84,99.05,25.99,28.39,23.89,81.19,1.2,99.2,20.57
2000,11,8,0.08,99.13,25.81,29.41,23.1,73.5,1.61,82.8,22.12
2000,11,9,0.01,99.1,25.53,29.22,21.68,72.69,1.66,89.6,18.8
2000,11,10,0.0,99.16,26.26,29.76,22.73,73.7,1.31,119.1,23.07
2000,11,11,0.0,99.23,26.67,30.46,22.79,73.64,1.57,90.5,22.47
2000,11,12,0.02,99.09,26.25,29.51,23.64,73.24,1.23,60.4,21.77
2000,11,13,0.0,98.92,24.86,28.4,21.21,71.17,1.39,85.4,22.83
2000,11,14,0.0,99.0,24.6,28.58,20.88,67.44,1.64,91.3,22.05
2000,11,15,0.0,99.06,24.97,29.41,20.93,72.57,1.77,87.0,22.92
2000,11,16,0.0,99.13,24.5,28.73,20.38,71.07,1.91,86.2,20.9
2000,11,17,0.0,99.08,24.77,29.01,20.76,70.74,1.55,78.6,20.1
2000,11,18,0.0,99.06,24.88,28.4,21.2,70.13,1.44,86.8,18.87
2000,11,19,0.0,99.07,25.95,29.78,22.29,72.43,1.4,11.0,12.87
